Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Central Punjab,Lahore,BS,4 Years,160000,10-10-2024,Mathematics
University Of Management And Technology,Lahore,BS,4 Years,212250,18-10-2024,Mathematics
Mohi-ud-din Islamic University,Mir Pur (ajk),BS,4 Years,56000,15-02-2024,Mathematics
Institute Of Southern Punjab,Multan,AD,2 Years,0,31-01-2025,Mathematics
Institute Of Southern Punjab,Multan,BS,4 Years,0,31-01-2025,Mathematics
Qarshi University,Muridke,BS,4 Years,0,30-11--0001,Mathematics
Northern University,Nowshera,BS,4 Years,30250,16-02-2026,Mathematics
Cecos University Of Information Tech. & Emerging Sciences,Peshawar,BS,4 Years,0,28-07-2025,Mathematics
City University Of Science & Information Technology,Peshawar,BS,4 Years,160000,10-11-2025,Mathematics
Preston University [pesh],Peshawar,BS,4 Years,80000,20-06-2016,Mathematics
Sarhad University Of Science & Information Technology,Peshawar,BS,4 Years,0,05-12-2025,Mathematics
The Shaikh Ayaz University,Shikar Pur,BS,4 Years,21500,10-11-2025,Mathematics
Grand Asian University Sialkot,Sialkot,BS,4 Years,0,21-09-2024,Mathematics
Grand Asian University Sialkot,Sialkot,AD,2 Years,0,21-09-2024,Mathematics
Hitec University,Taxila,BS,4 Years,100000,30-08-2025,Mathematics
University Of Wah,Wah Cantt,BS,4 Years,112000,20-09-2023,Mathematics
Comsats University Islamabad ( Abbotabad Campus ),Abbottabad,BS,4 Years,121150,29-01-2026,Mathematics
"The Islamia University Of Bahawalpur, Ahmadpur East Campus",Ahmadpur East,BS,4 Years,45565,30-06-2024,Mathematics
Comsats University Islamabad ( Attock Campus ),Attock,BS,4 Years,112200,16-01-2026,Mathematics
University Of Education ( Attock Campus ),Attock,BS,4 Years,20214,02-09-2025,Mathematics
The Islamia University Of Bahawalpur[sub Campus],Bahawal Nagar,BS,4 Years,45565,30-06-2025,Mathematics
"Gomal University, Desc",Bhakkar,BS,4 Years,0,26-01-2019,Mathematics
University Of Sargodha ( Bhakkar Campus ),Bhakkar,BS,4 Years,0,03-11-2021,Mathematics
"University Of Agriculture Faisalabad, Sub Campu",Burewala,BS,4 Years,0,28-07-2025,Mathematics
"Government College University Faisalabad, Chiniot Campus",Chiniot,BS,4 Years,0,24-06-2025,Mathematics
Mirpur University Of Science And Technology [dadyal],Dadyal,BS,4 Years,0,15-08-2011,Mathematics
University Of Agriculture Faisalabad[sub Campus],Depal Pur,BS,4 Years,0,28-07-2025,Mathematics
National University Of Modern Languages ( Faisalabad Campus ),Faisalabad,BS,4 Years,0,09-12-2025,Mathematics
University College Of Education,Faisalabad,BS,4 Years,0,14-07-2023,Mathematics
University Of Engineering And Technology[fiasalabad Campus],Faisalabad,BS,4 Years,62427,22-03-2026,Mathematics
University Of Sargodha ( Women Campus Faisalabad ),Faisalabad,BS,4 Years,0,10-10-2016,Mathematics
University Of Sargodha (lyallpur Campus),Faisalabad,BS,4 Years,0,30-09-2017,Mathematics
Rachna College Of Engineering And Technology,Gujranwala,BS,4 Years,62427,22-03-2026,Mathematics
University Of Sargodha (gujranwala Campus),Gujranwala,BS,4 Years,0,30-09-2017,Mathematics
"Government College University Faisalabad, Hafizabad Capus",Hafizabad,BS,4 Years,0,24-06-2025,Mathematics
"University Of The Poonch Rawalakot, Kahuta-haveli Campus",Haveli (ajk),BS,4 Years,0,20-08-2025,Mathematics
National University Of Modern Languages ( Hyderabad Campus ),Hyderabad,BS,4 Years,0,09-12-2025,Mathematics
Lahore College For Women University,Jhang,BS,4 Years,39800,13-09-2019,Mathematics
