Institute,City,Degree,Duration,Fee,Deadline,Subject
Faisalabad College For Women[main Samanabad Road],Faisalabad,BS,4 Years,0,04-08-2017,Economics
"Kips College, Boys, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Economics
"Kips College, Girls, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Economics
Shiblee College Of Commerce & Science,Faisalabad,BS,4 Years,0,24-10-2020,Economics
Shiblee College Of Commerce For Women[gulberg Campus],Faisalabad,BS,4 Years,0,24-10-2020,Economics
"Iqra Degree College, Havelian",Havelian,AD,2 Years,0,04-12-2021,Economics
Alta Vista College,Islamabad,B.Sc. [Hons],3 Years,0,18-06-2011,Economics
The Millennium University College,Islamabad,B.Sc. [Hons],4 Years,0,11-09-2021,Economics
Universal College Islamabad,Islamabad,B.Sc.,3 Years,0,29-09-2018,Economics
Gabriel College,Mandi Baha-ud-din,B.Sc. [Hons],4 Years,0,31-10-2015,Economics
Scholars College,Multan,BA [PASS],2 Years,0,30-11--0001,Economics
The Noble College Of Education,Multan,BS,4 Years,0,09-10-2020,Economics
Edwardes College,Peshawar,BS,4 Years,0,24-09-2025,Economics
Barani Institute Of Sciences,Burewala,BS,4 Years,0,26-09-2014,Economics
South Punjab Institute Of Science & Technology,D.g.khan,BS,4 Years,0,30-10-2016,Economics
Health Services Academy,Islamabad,BS,4 Years,0,31-01-2026,Economics
Lahore Institute For Social Sciences,Lahore,BS,4 Years,0,28-11-2015,Economics
Horizon Institute Of Higher Studies,Peshawar,BS,4 Years,0,09-11-2018,Economics
It Alrounders,Peshawar,BS,4 Years,0,18-10-2014,Economics
The Limit Institution Of Health Sciences,Sahiwal,BS,4 Years,0,18-11-2016,Economics
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Economics
Abdulwali Khan University ( Timergara Campus ),Timergara,BS,4 Years,35000,18-08-2025,Economics
