Institute,City,Degree,Duration,Fee,Deadline,Subject
Sohail University,Karachi,AD,2 Years,0,17-10-2024,Cyber Security
Zia-ud-din Medical University,Karachi,BS,4 Years,124000,26-08-2025,Cyber Security
Green International University,Lahore,BS,4 Years,0,02-09-2025,Cyber Security
Lahore Leads University,Lahore,BS,4 Years,0,04-09-2025,Cyber Security
Minhaj University,Lahore,BS,4 Years,0,31-10-2025,Cyber Security
Qarshi University (lhr),Lahore,BS,4 Years,0,12-07-2025,Cyber Security
The Superior University,Lahore,BS,4 Years,230000,31-01-2026,Cyber Security
University Of Central Punjab,Lahore,BS,4 Years,329125,10-10-2024,Cyber Security
University Of Management And Technology,Lahore,BS,4 Years,0,01-10-2025,Cyber Security
Institute Of Southern Punjab,Multan,BS,4 Years,0,31-01-2025,Cyber Security
Abasyn University,Peshawar,BS,4 Years,105000,01-02-2026,Cyber Security
Sarhad University Of Science & Information Technology,Peshawar,BS,4 Years,56000,05-12-2025,Cyber Security
Al- Hamd Islamic University,Quetta,BS,4 Years,0,18-08-2024,Cyber Security
Grand Asian University Sialkot,Sialkot,BS,2 Years,0,21-09-2024,Cyber Security
Ghulam Ishaq Khan  Institute Of Engineering Sciences & Technology,Swabi,BS,4 Years,695000,30-05-2024,Cyber Security
Hitec University,Taxila,BS,4 Years,100000,30-08-2025,Cyber Security
University Of Wah,Wah Cantt,BS,4 Years,0,20-09-2023,Cyber Security
University Of Engineering And Technology[fiasalabad Campus],Faisalabad,BS,4 Years,0,22-03-2026,Cyber Security
Universtiy Of Engineering And Technology (sub Campus),Kala Shah Kaku,BS,4 Years,0,22-12-2025,Cyber Security
"Air University, Multan Campus",Multan,BS,4 Years,112050,18-08-2025,Cyber Security
The Islamic University Of Bahawalpur[rahimyar Khan Campus],Rahim Yar Khan,BS,4 Years,49665,30-06-2025,Cyber Security
National College Of Business Administration And Economics ( Bahwal Pur Campus ),Bahawal Pur,BS,4 Years,0,19-10-2025,Cyber Security
"Riphah International University, Faisalabad Campus",Faisalabad,BS,4 Years,117000,18-10-2025,Cyber Security
Abasyn University (sub Campus),Islamabad,BS,4 Years,0,28-12-2025,Cyber Security
"Air University, Aerospace & Aviation Campus Kamra",Kamra,BS,4 Years,112050,15-07-2025,Cyber Security
"Air University, Karachi Campus",Karachi,BS,4 Years,0,25-08-2025,Cyber Security
National University Of Computer And Emerging Sciences ( Karachi Campus ),Karachi,BS,4 Years,160000,04-07-2025,Cyber Security
"Air University, Kharian Campus",Kharian,BS,4 Years,0,15-07-2025,Cyber Security
National University Of Computer And Emerging Sciences ( Lahore ),Lahore,BS,4 Years,160000,04-07-2025,Cyber Security
Riphah International University Lahore,Lahore,BS,4 Years,0,25-01-2026,Cyber Security
National College Of Business Administration And Economics ( Multan Campus ),Multan,BS,4 Years,0,19-10-2025,Cyber Security
"Pak- Austria Fachhuochschule, Institute Of Applied Sciences And Technology",Haripur,BS,4 Years,0,03-01-2025,Cyber Security
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Cyber Security
Lyallpur Institute Of Advance Studies,Faisalabad,BS,4 Years,0,01-10-2024,Cyber Security
Al-shifa Institute Of Health Sciences,Narowal,BS,4 Years,0,20-12-2025,Cyber Security
Nfc Institute Of Engineering & Fertilizer Research,Faisalabad,BS,4 Years,0,22-07-2025,Cyber Security
Nastp Institute Of Information Technology,Lahore,BS,4 Years,0,22-08-2025,Cyber Security
Brains Institute,Peshawar,AD,2 Years,0,30-08-2024,Cyber Security
