Institute,City,Degree,Duration,Fee,Deadline,Subject
Government Post Graduate College  For Women,Kohat,BS,4 Years,0,22-08-2014,Botany
Government Postgraduate College,Kohat,BS,4 Years,0,20-08-2014,Botany
Apwa Degree College For Women[jail Road],Lahore,CERT,4,3500,02-10-2024,Botany
Government College For Women [gulberg],Lahore,BS,4 Years,0,15-05-2024,Botany
Government College For Women[gulberg],Lahore,BS,4 Years,0,28-10-2022,Botany
Government College Of Science[wahdat Road],Lahore,BS,4 Years,0,14-09-2024,Botany
Government College [township],Lahore,CERT,4 Years,0,07-09-2024,Botany
Government Dyal Singh College[laxmi Chowk],Lahore,BS,4 Years,0,31-10-2022,Botany
Government Islamia College [civil Lines],Lahore,BS,4 Years,0,25-09-2023,Botany
Government M.a.o College,Lahore,BS (HONS),4 Years,0,30-11-1999,Botany
Government Post Graduate College For Women [samanabad],Lahore,BS (HONS),4 Years,0,28-10-2021,Botany
Government Postgraduate College For Women [wahdat Conlony],Lahore,BS,4 Years,0,06-11-2021,Botany
Government Queen Marry College,Lahore,BS,4 Years,0,15-07-2024,Botany
Queen Marry College,Lahore,BS (HONS),4 Years,0,03-10-2020,Botany
Government Post Graduate College,Mandi Baha-ud-din,BS,4 Years,0,26-10-2020,Botany
Government Postgraduate College,Mansehra,BS,4 Years,0,22-08-2015,Botany
University College For Women,Mardan,AD,2 Years,52678,18-08-2025,Botany
Govenrment College,Mir Pur (ajk),BS,4 Years,0,26-09-2017,Botany
Government Postgraduate Boys College,Mir Pur (ajk),BS,4 Years,0,28-09-2014,Botany
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Botany
Government College For Women [katchery],Multan,BS,4 Years,0,30-11--0001,Botany
Government College For Boys,Peshawar,BS,4 Years,0,30-08-2017,Botany
Government College Peshawar,Peshawar,BS,4 Years,0,31-08-2019,Botany
Government Frontier College For Women,Peshawar,BS,4 Years,0,30-08-2014,Botany
Government Superior Science College,Peshawar,BS,4 Years,0,20-08-2016,Botany
Government Girls College,Quetta,BS,4 Years,0,05-04-2025,Botany
Government Girls Degree College[quarry Road],Quetta,BS,4 Years,0,20-04-2025,Botany
Khawaj Farid Government Post Graduate College,Rahim Yar Khan,BS,4,0,10-10-2020,Botany
Government College For Women [murree Road],Rawalpindi,BS,4 Years,3500,31-12-2021,Botany
Government Post Graduate College[asghar Mall ],Rawalpindi,BS,4 Years,0,30-11--0001,Botany
Government Post Graduate Gordon College,Rawalpindi,BS,4 Years,0,08-09-2023,Botany
Government Post Graduate Gordon College,Rawalpindi,BS,4 Years,0,08-09-2023,Botany
Government Postgraduate College For Women[satellite Town],Rawalpindi,BS,4 Years,0,08-09-2013,Botany
Government Post Graduate College,Sahiwal,BS,4 Years,0,09-10-2013,Botany
Government Post Graduate College,Sammandri,BS,4 Years,0,09-10-2018,Botany
Government Murray College,Sialkot,BS,4 Years,15000,18-08-2023,Botany
Government Postgraduate College For Women,Sialkot,BS,4 Years,0,30-11--0001,Botany
Government Post Graduate College,Swabi,BS,4 Years,0,05-09-2015,Botany
