Institute,City,Degree,Duration,Fee,Deadline,Subject
Global Law College,Lahore,LLB,3/5 Years,0,21-12-2024,Law
Hamayat Islam Law College,Lahore,LLB,3 Years,0,14-10-2017,Law
Himayat-e-islam Law College,Lahore,LLB,3 Years,0,01-10-2025,Law
Himayat-i-islam Degree College For Women,Lahore,LLB,3 Years,0,01-01-1970,Law
Ivy College Of Management Sciences,Lahore,LLB [HONS],5 Years,0,30-09-2021,Law
Lahore Law College,Lahore,LLB,3 Years,0,31-10-2025,Law
Lahore School Of Law,Lahore,LLB,5 Years,0,30-11-2023,Law
"Leads Law College, Township",Lahore,LLB,5 Years,0,31-03-2019,Law
Lords Law College,Lahore,LLB,5 Years,0,30-11-2024,Law
National Law College,Lahore,LLB,3 Years,0,19-10-2019,Law
P S E College,Lahore,LLB,3 Years,0,19-01-2021,Law
Pak Vision College,Lahore,LLB,3 Years,0,07-01-2017,Law
Pakistan College Of Law,Lahore,LLB,3 Years,0,24-08-2016,Law
Punjab Law College,Lahore,LLB,5 Years,0,30-09-2015,Law
Punjab Law College,Lahore,LLB,3 Years,0,30-09-2015,Law
Quaid-e-azam Law College,Lahore,LLB,3 Years,0,25-10-2025,Law
Ravi Law College,Lahore,LLB,5 Years,0,21-01-2024,Law
Riphah College Of Veterinary Sciences,Lahore,LLB,4 Years,0,18-01-2026,Law
School Of Law,Lahore,LLB,3 Years,0,15-12-2021,Law
Shams Tabrez Law College,Lahore,LLB,3 Years,0,20-01-2022,Law
Superior College Of Law,Lahore,LLB,4 Years,0,11-10-2022,Law
The Future College,Lahore,LLB,5 Years,0,31-03-2021,Law
The Institute Of Legal Studies,Lahore,LLB [HONS],5 Years,0,27-09-2025,Law
The Limit Group Of Colleges,Lahore,LLB,3 Years,35000,07-03-2020,Law
The Millennium University College,Lahore,LLB,3 Years,0,07-09-2025,Law
Toppers Law College,Lahore,LLB,3 Years,0,30-11--0001,Law
Toppers Law College,Lahore,BA [PASS],5 Years,0,15-11-2023,Law
Liccs Law College,Layyah,LLB,4 Years,0,30-11--0001,Law
Abbot Law College,Mansehra,LLB,3 Years,0,10-09-2016,Law
Abbot Law College,Mansehra,LLB,5 Years,0,12-11-2020,Law
Mardan Law College,Mardan,LLB,3 Years,0,01-01-1970,Law
Kashmir Law College,Mir Pur (ajk),LLB,3 Years,0,01-01-1970,Law
The Brains College,Mir Pur (ajk),LLB,3 Years,0,06-09-2014,Law
Law College Mirpurkhas,Mir Pur Khas,LLB,3 Years,0,18-01-2020,Law
Allama Iqbal Law College,Multan,LLB,4 Years,0,25-10-2014,Law
Ayan Law Colege,Multan,LLB,3 Years,0,25-11-2017,Law
Central Law College,Multan,LLB,4 Years,0,12-11-2020,Law
Kaims International Law College,Multan,LLB,3 Years,0,30-12-2020,Law
Muhammadan Law College,Multan,LLB,4 Years,0,30-11--0001,Law
Multan Law College,Multan,LLB,4 Years,0,20-05-2022,Law
Noor Law College,Multan,LLB,4 Years,0,30-11--0001,Law
Professional College Of Commerce & Computer Sciences,Multan,LLB,3 Years,0,29-04-2017,Law
Southern Punjab Law College,Multan,LLB,3 Years,0,15-12-2017,Law
Supreme Law College,Multan,LLB,4 Years,20000,15-11-2014,Law
The Future Law College,Multan,LLB,3 Years,0,31-12-2016,Law
The Next College,Multan,LLB,5 Years,0,01-01-2022,Law
The Toppers Law College,Multan,LLB,3 Years,0,28-11-2015,Law
Kashmir Law College,Muzaffarabad,LLB,3 Years,0,01-01-1970,Law
Salu Law College,Naushero Feroze,LLB,5 Years,0,20-03-2019,Law
Quaid-e-azam Law College,Nawab Shah,LLB,3 Years,0,01-01-1970,Law
Quaid-e-azam Law College,Okara,LLB,3 Years,0,25-10-2025,Law
Edwardes College,Peshawar,LLB,5 Years,0,24-09-2025,Law
Frontier Law College,Peshawar,LLB,3 Years,0,26-09-2025,Law
Islamia Law College,Peshawar,LLB,5 Years,0,17-11-2018,Law
Jinnah Law College,Peshawar,LLB,3 Years,0,02-10-2017,Law
P E F University College,Peshawar,LLB,3 Years,0,04-11-2021,Law
Peshawar Law College,Peshawar,LLB,3 Years,0,01-01-1970,Law
Supreme Law College,Peshawar,LLB,3 Years,0,01-01-1970,Law
National Law College,Quetta,LLB,3 Years,0,27-04-2018,Law
National Law College,Quetta,LLB [HONS],5 Years,0,20-01-2019,Law
Quetta Law College,Quetta,LLB,5 Years,0,06-01-2024,Law
Zarghoona Law College,Quetta,LLB,3 Years,0,04-03-2023,Law
Ali Law College,Rahim Yar Khan,LLB,5 Years,50000,30-04-2025,Law
Citi Law College,Rawala Kot,LLB,3 Years,0,21-03-2023,Law
Al-maizan Law College,Rawalpindi,LLB,3 Years,0,01-01-1970,Law
