Institute,City,Degree,Duration,Fee,Deadline,Subject
Peshawar Medical And Dental College,Peshawar,MBBS,5 Years,1500000,08-12-2025,Medicine Mbbs
Rehman Medical College,Peshawar,MBBS,5 Years,1300000,08-12-2025,Medicine Mbbs
Quetta Institute Of Medical Sciences,Quetta,MBBS,5 Years,883810,10-12-2025,Medicine Mbbs
"Akhtar Saeed Medical College, Rawalpindi Campus",Rawalpindi,MBBS,5 Years,0,21-11-2025,Medicine Mbbs
Watim Dental College,Rawalpindi,MBBS,5 Years,1260000,21-11-2025,Medicine Mbbs
Niazi Medical And Dental College,Sargodha,MBBS,5 Years,1500000,21-11-2025,Medicine Mbbs
Rai Medical College,Sargodha,MBBS,5 Years,1400000,31-01-2026,Medicine Mbbs
Amna Inayat Medical College,Sheikhupura,MBBS,5 Years,1427000,21-11-2025,Medicine Mbbs
Islam Medical College,Sialkot,MBBS,5 Years,1217000,21-11-2025,Medicine Mbbs
Sialkot Medical College,Sialkot,MBBS,5 Years,1350000,21-11-2025,Medicine Mbbs
Saidu Medical College Swat,Swat,MBBS,5 Years,400000,12-12-2023,Medicine Mbbs
Swat Medical College,Swat,MBBS,5 Years,0,08-12-2025,Medicine Mbbs
Suleman Roshan Medical College,Tando Adam,MBBS,5 Years,1240000,10-12-2025,Medicine Mbbs
Indus Medical College,Tando Muhammad Khan,MBBS,5 Years,1350000,10-12-2025,Medicine Mbbs
Wah Medical College,Wah,MBBS,5 Years,1400000,10-12-2025,Medicine Mbbs
Pir Abdul Qadir Shah Jeelani Institute Of Medical Sciences,Gambat,MBBS,5 Years,31900,10-12-2025,Medicine Mbbs
Cmh Kharian Medical College,Kharian,MBBS,5 Years,1103500,10-12-2025,Medicine Mbbs
Kmu Institute Of Medical Sciences,Kohat,MBBS,5 Years,110000,21-11-2025,Medicine Mbbs
Sheikh Zayed Federal Postgraduate Medical Institute / Hospital,Lahore,MBBS,5 Years,450000,17-11-2025,Medicine Mbbs
Hitech Institute Of Medical Sciences,Taxila,MBBS,5 Years,1340000,10-12-2025,Medicine Mbbs
Liaquat Institute Of Medical & Health Sciences,Thatta,MBBS,5 Years,0,08-12-2025,Medicine Mbbs
Cmh Institute Of Medical Sciences,Bahawal Pur,MBBS,5 Years,950000,10-12-2025,Medicine Mbbs
Rawal Institute Of Health Sciences,Islamabad,MBBS,5 Years,1200000,12-11-2022,Medicine Mbbs
Karachi Institute Of Medical Sciences,Karachi,MBBS,5 Years,950000,10-12-2025,Medicine Mbbs
Foundation University Madical College,Islamabad,MBBS,5 Years,1350000,10-12-2025,Medicine Mbbs
Al-tibri Medical College,Karachi,MBBS,5 Years,1300000,10-12-2025,Medicine Mbbs
Mohi-ud-din Islamic Medical College,Mir Pur (ajk),MBBS,5 Years,1300000,30-11--0001,Medicine Mbbs
Islamic International Medical College,Rawalpindi,MBBS,5 Years,1500000,30-11-2025,Medicine Mbbs
Amina Inayat Medical College,Sheikhupura,MBBS,5 Years,760000,07-10-2019,Medicine Mbbs
Ghulam Muhammad Mahar Medical College,Sukkur,MBBS,5 Years,31900,15-01-2025,Medicine Mbbs
