Institute,City,Degree,Duration,Fee,Deadline,Subject
Shifa College Of Nursing,Islamabad,B.Sc.,2 Years,165000,26-09-2025,Nursing
Aga Khan University,Karachi,B.Sc.,4 Years,363000,08-05-2025,Nursing
(imht) Indus College Of Nursing & Midwifery,Karachi,B.NURS,4 Years,0,05-08-2016,Nursing
(imht) Indus College Of Nursing & Midwifery,Karachi,B.Sc.,2 Years,0,05-08-2016,Nursing
Al Nimrah College Of Nursing And Health Sciences,Karachi,B.Sc.,2 Years,0,03-11-2023,Nursing
Al-tibri College Of Nursing,Karachi,BS,4 Years,0,15-10-2019,Nursing
Allied Institute Of Nursing And Health Sciences,Karachi,BS,4 Years,0,20-10-2023,Nursing
Altamash  Institute Of Dental Medicine,Karachi,BS,4 Years,0,30-09-2025,Nursing
Horizon School Of Nursing & Health Sciences,Karachi,B.Sc.,2 Years,0,21-09-2020,Nursing
"Indus College Of Nursing And Midwifery, The Indus Hospital",Karachi,B.NURS,4 Years,0,25-09-2023,Nursing
Jinnah Medical & Dental College,Karachi,B.NURS,2 Years,0,15-10-2019,Nursing
Liaquat College Of Medicine & Dentistry,Karachi,BS,4 Years,0,27-11-2023,Nursing
Liaquat National College Of Nursing,Karachi,BS,4 Years,0,15-11-2025,Nursing
Liaquat National Medical College,Karachi,B.Sc.,2 Years,0,12-11-2021,Nursing
Liaquat National Medical College,Karachi,BS,4 Years,0,12-11-2021,Nursing
Murshid Hospital And Health Care Centre,Karachi,B.Sc.,2 Years,0,20-09-2019,Nursing
New Life K K College Of Nursing,Karachi,B.Sc.,4 Years,0,15-03-2021,Nursing
Pakistan Rangers College Of Nursing,Karachi,BS,4 Years,0,26-03-2022,Nursing
Pakistan Rangers College Of Nursing,Karachi,B.Sc.,2 Years,0,26-03-2022,Nursing
Sindh Institute Of Medical And Allied Sciences,Karachi,BS,4 Years,0,30-12-2025,Nursing
Suvastu School Of Nursing & Health Sciences,Karachi,B.Sc.,2 Years,0,30-09-2019,Nursing
Rehman College Of Nursing & Allied Health Sciences,Khanewal,BS,4 Years,0,07-02-2022,Nursing
Akhtar Saeed Medical And Dental College,Lahore,B.Sc.,4 Years,0,15-11-2025,Nursing
"Al- Aleem Medical College, Gulab Devi Educational Complex",Lahore,BS,Hours,0,21-11-2025,Nursing
Cmh Lahore Medical College,Lahore,BS,4 Years,0,22-12-2025,Nursing
Gulab Devi Educational Complex,Lahore,BS,4 Years,0,30-11--0001,Nursing
Gulfreen Nursing College,Lahore,B.Sc.,4 Years,0,02-03-2017,Nursing
Ittifaq College Of Nusing,Lahore,B.Sc.,2 Years,0,18-10-2025,Nursing
New Advance College Of Nursing,Lahore,B.Sc.,2 Years,0,17-09-2022,Nursing
Rashid Latif Nursing College,Lahore,BS,4 Years,0,20-11-2022,Nursing
Sacon Institute Of Health Sciences,Lahore,BS,4 Years,0,12-11-2025,Nursing
Saida Waheed Fmh College Of Nursing,Lahore,B.Sc.,4 Years,0,15-11-2025,Nursing
Shalamar Nursing College,Lahore,B.NURS,4 Years,0,31-10-2025,Nursing
Sharif College Of Nursing,Lahore,B.Sc.,4 Years,0,16-10-2025,Nursing
Elizabeth Rani College Of Nusing,Mardan,B.Sc.,2 Years,0,20-08-2020,Nursing
Elizabeth Rani College Of Nusing,Mardan,BS,4 Years,0,20-08-2020,Nursing
Himalaya College Of Nursing And Allied Health Sciences,Mardan,BS,4 Years,0,20-10-2022,Nursing
Khushal College Of Nursing,Mardan,B.Sc.,2 Years,0,07-03-2022,Nursing
Khushal College Of Nursing,Mardan,BS,4 Years,0,07-03-2022,Nursing
Zia Nursing College,Mardan,BS,4 Years,0,25-12-2021,Nursing
Mohi-ud-din Institute Of Nursing & Allied Sciences,Mir Pur (ajk),BS,4 Years,0,04-04-2025,Nursing
Cmh Multan Institute Of Medical Sciences,Multan,B.NURS,4 Years,0,22-12-2025,Nursing
Farrukh Mukhtar College Of Nursing,Multan,B.Sc.,4 Years,0,26-10-2023,Nursing
Medicare College Of Nursing,Multan,B.Sc.,2 Years,0,16-10-2025,Nursing
Multan Medical And Dental College,Multan,B.Sc.,2 Years,0,16-10-2025,Nursing
Ghazali Institute Of Medical Sciences,Peshawar,BS,4 Years,0,08-09-2025,Nursing
Ghazali Institute Of Medical Sciences ( Girls Campus ),Peshawar,BS,4 Years,0,19-10-2024,Nursing
Institute Of Health Sciences,Peshawar,BS,4 Years,0,22-01-2022,Nursing
P E F University College,Peshawar,BS,4 Years,0,31-10-2025,Nursing
Pak International Nursing College,Peshawar,B.Sc.,4 Years,0,30-09-2025,Nursing
Reflex College Of Nursing And Health Sciences,Peshawar,BS,4 Years,0,20-02-2022,Nursing
Rufaidah Nursing College,Peshawar,B.Sc.,4 Years,0,22-09-2025,Nursing
Rufaidah Nursing College,Peshawar,B.NURS,2 Years,0,22-09-2025,Nursing
The Universe College Of Nursing,Peshawar,B.NURS,4 Years,0,11-12-2021,Nursing
Quetta Institute Of Medical Sciences,Quetta,BS,4 Years,0,22-12-2025,Nursing
"Al Wateen Institute Of Medical Sciences, Rawalpindi Campus",Rawalpindi,B.Sc.,4 Years,0,23-02-2019,Nursing
Kings Institute Of Nursing And Allied Health Sciences,Saidu Sharif,BS,4 Years,0,26-11-2022,Nursing
Swat College Of Nursing,Saidu Sharif,BS,4 Years,0,16-11-2022,Nursing
Shahid College Of Nursing,Shabqadar,B.NURS,4 Years,0,12-11-2021,Nursing
Swabi College Of Nursing And Health Sciences,Swabi,BS,4 Years,0,09-02-2019,Nursing
Royal College Of Nursing,Swat,B.Sc.,4 Years,0,30-09-2018,Nursing
Lady Lamp College Of Nursing & Health Sciences,Timergara,BS,4 Years,0,20-08-2020,Nursing
"National Institute Of Education, Khema",Timergara,BS,4 Years,0,21-09-2023,Nursing
Zeb College Of Nursing,Timergara,BS,4 Years,0,30-12-2019,Nursing
Med Tech College Of Nursing,Upper Dir,BS,4 Years,0,09-04-2021,Nursing
Al- Rehman College Of Nursing & Allied Health Sciences,Vehari,B.Sc.,2 Years,0,10-11-2022,Nursing
Wah Medical College,Wah,B.Sc.,2 Years,0,31-10-2025,Nursing
College Of Nursing / Pims,Islamabad,BS,4 Years,0,04-09-2025,Nursing
Health Services Academy,Islamabad,BS,4 Years,0,31-01-2026,Nursing
"Ayaz Samoon Nursing Training Institute, Liyari",Karachi,BS,4 Years,0,18-12-2023,Nursing
Patel Institute Of Nursing And Allied Health Sciences,Karachi,B.Sc.,2 Years,0,22-09-2022,Nursing
Cmh Kharian Medical College,Kharian,B.Sc.,4 Years,0,22-12-2025,Nursing
Kmu Institute Of Medical Sciences,Kohat,BS,4 Years,0,11-09-2025,Nursing
Combined Military Hospital,Lahore,B.Sc.,4 Years,0,31-07-2017,Nursing
Shalamar Hospital,Lahore,B.NURS,4 Years,0,03-11-2014,Nursing
Shalamar Hospital,Lahore,B.NURS,2 Years,0,03-11-2014,Nursing
Sheikh Zayed Federal Postgraduate Medical Institute / Hospital,Lahore,B.Sc. [Hons],4 Years,0,12-11-2012,Nursing
Sheikha Fatima Institute Of Nursing & Health Sciences,Lahore,B.NURS,2 Years,0,30-09-2025,Nursing
Combined Military Hospital,Multan,B.Sc.,4 Years,0,31-07-2017,Nursing
Postgraduate Medical Institute Leady Reading Hospital,Peshawar,BS,4 Years,0,25-09-2025,Nursing
Postgrauate Medical Institue ( Hayatabad Medical Complex),Peshawar,B.Sc.,4 Years,0,24-10-2022,Nursing
Combined Military Hospital,Quetta,B.Sc.,4 Years,0,31-07-2017,Nursing
Armed Forces Postgraduate Medical Institute,Rawalpindi,BS (HONS),4,55000,22-12-2025,Nursing
"College Of Nursing And Medwifery, Holy Family Hospital",Rawalpindi,B.Sc.,2 Years,0,06-11-2023,Nursing
Liaquat Institute Of Medical & Health Sciences,Thatta,BS,4 Years,0,10-10-2025,Nursing
Nursing College / Training & Rehabiliation Centre,Zhob,BS,4 Years,0,10-12-2021,Nursing
Vertex Institute Of Science & Technology,Abbottabad,BS,4 Years,0,18-04-2025,Nursing
Liaquat Institute Of Medical Sciences,Batkhela,BS,4 Years,0,16-02-2019,Nursing
Jeejal Maau Institution Of Physiotherapy And Rehabilitation Sciences,Hyderabad,B.Sc.,2 Years,0,02-03-2024,Nursing
Aman Medical Institute,Islamabad,BS,4 Years,0,01-01-2022,Nursing
Bashir Institute Of Health Sciences,Islamabad,BS,4 Years,0,27-09-2023,Nursing
Bashir Institute Of Nursing,Islamabad,B.Sc.,2 Years,0,28-11-2020,Nursing
Prime Institute Of Health Sciences,Islamabad,BS,4 Years,0,01-10-2025,Nursing
Prime Institute Of Health Sciences,Islamabad,B.Sc.,2 Years,0,01-10-2025,Nursing
Rawal Institute Of Health Sciences,Islamabad,B.Sc.,2 Years,0,01-09-2025,Nursing
Hamza Institute Of Nursing & Health Sciences,Karachi,B.Sc.,2 Years,0,20-08-2018,Nursing
