Institute,City,Degree,Duration,Fee,Deadline,Subject
National College Of Business Administration And Economics ( Bahwal Pur Campus ),Bahawal Pur,BS,4 Years,0,19-10-2025,Data Science
"Riphah International University, Faisalabad Campus",Faisalabad,BS,4 Years,80000,18-10-2025,Data Science
Abasyn University (sub Campus),Islamabad,BS,4 Years,0,28-12-2025,Data Science
"Air University, Karachi Campus",Karachi,BS,4 Years,0,25-08-2025,Data Science
National University Of Computer And Emerging Sciences ( Karachi Campus ),Karachi,BS,4 Years,160000,04-07-2025,Data Science
National University Of Computer And Emerging Sciences ( Lahore ),Lahore,BS,4 Years,160000,04-07-2025,Data Science
Riphah International University Lahore,Lahore,BS,4 Years,0,25-01-2026,Data Science
National College Of Business Administration And Economics ( Multan Campus ),Multan,BS,4 Years,0,19-10-2025,Data Science
"Pak- Austria Fachhuochschule, Institute Of Applied Sciences And Technology",Haripur,BS,4 Years,0,03-01-2025,Data Science
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Data Science
Al-shifa Institute Of Health Sciences,Narowal,BS,4 Years,0,20-12-2025,Data Science
Nfc Institute Of Engineering & Fertilizer Research,Faisalabad,BS,4 Years,0,22-07-2025,Data Science
"International Institute Of Science, Arts And Technology",Gujranwala,BS,4 Years,0,05-10-2025,Data Science
Emaan Institute Of Management & Sciences,Karachi,AD,2 Years,96000,20-07-2024,Data Science
