Institute,City,Degree,Duration,Fee,Deadline,Subject
"Unversity Of The Poonch, Rawala Kot",Rawala Kot,BS,4 Years,0,20-08-2025,International Relations
Fatima Jinnah Women University,Rawalpindi,B.Sc.,4 Years,52050,18-08-2025,International Relations
University Of Sargodha,Sargodha,BS,4 Years,30000,15-12-2025,International Relations
Government College Women University,Sialkot,BS,4 Years,21000,22-01-2026,International Relations
University Of Sialkot,Sialkot,BS,4 Years,95000,01-11-2024,International Relations
University Of Swabi,Swabi,BS,4 Years,51270,16-09-2025,International Relations
University Of Chakwal,Chakwal,BS,4 Years,0,11-08-2025,International Relations
Qurtuba University Of Science & Technology [di Khan],D.i. Khan,BS,4 Years,0,31-10-2024,International Relations
The University Of Faisalabad,Faisalabad,BS,4 Years,135000,07-10-2023,International Relations
Gift University,Gujranwala,BS,4 Years,83800,01-02-2026,International Relations
Muslim Youth University,Islamabad,BS,4 Years,87890,29-10-2025,International Relations
Riphah International University,Islamabad,BS,4 Years,69000,30-07-2025,International Relations
Dha Suffa University(main Campus),Karachi,AD,2 Years,0,30-12-2025,International Relations
Dha Suffa University(main Campus),Karachi,BS,4 Years,0,30-12-2025,International Relations
Institute Of Business Management,Karachi,BS,4 Years,155800,28-07-2022,International Relations
Jinnah University For Women,Karachi,BS,4 Hours,27500,15-10-2025,International Relations
Shaheed Zulfiqar Ali Bhutto Institute Of Science & Technology,Karachi,BS,4 Years,0,12-02-2026,International Relations
Green International University,Lahore,BS,4 Years,0,11-11-2023,International Relations
Lahore Garrison University,Lahore,BS,4 Years,174635,30-11--0001,International Relations
Lahore Leads University,Lahore,BS,4 Years,140000,04-09-2025,International Relations
Minhaj University,Lahore,BS,4 Years,93750,18-05-2024,International Relations
"National College Of Business Administration And Economics, Lahore",Lahore,BS,4 Years,144000,26-02-2023,International Relations
The Superior University,Lahore,BS,4 Years,0,31-01-2026,International Relations
University Of Central Punjab,Lahore,BS,4 Years,182250,10-10-2024,International Relations
University Of Management And Technology,Lahore,BS,4 Years,199750,31-07-2024,International Relations
Abasyn University,Peshawar,BS,4 Years,0,01-02-2026,International Relations
Iqra National University,Peshawar,BS,4 Years,0,16-03-2024,International Relations
Preston University [pesh],Peshawar,BS,4 Years,0,20-06-2016,International Relations
Al- Hamd Islamic University,Quetta,BS,4 Years,0,18-08-2024,International Relations
National University Of Modern Languages ( Faisalabad Campus ),Faisalabad,BS,4 Years,67400,09-12-2025,International Relations
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,BA [HONS],4 Years,20600,10-01-2025,International Relations
University Of Gujrat (lahore Campus),Lahore,BS,4 Years,0,25-08-2018,International Relations
"Air University, Multan Campus",Multan,BS,4 Years,57420,18-08-2025,International Relations
National University Of Modern Language ( Multan Campus ),Multan,BS,4 Years,0,31-01-2026,International Relations
Mirpur University Of Science And Technology ( Pallandri Campus),Pallandri,BS,4 Years,0,15-08-2024,International Relations
University Of Makran,Panjgur,BS,4 Years,0,25-10-2024,International Relations
National University Of Modern Languages ( Peshawar Campus ),Peshawar,BS,4 Years,84580,04-12-2024,International Relations
"National University Of Modern Languages, Rawalpindi Campus",Rawalpindi,BS,4 Years,84580,09-12-2025,International Relations
"Riphah International University, Faisalabad Campus",Faisalabad,BS,4 Years,80000,18-10-2025,International Relations
"Air University, H-11 Campus",Islamabad,BS,4 Years,0,23-12-2025,International Relations
"Iqra University, Chak Shahzad Campus",Islamabad,BS,4 Years,115320,29-02-2024,International Relations
"Iqra University, H-9 Campus",Islamabad,AD,2 Years,0,10-09-2025,International Relations
"Iqra University, H-9 Campus",Islamabad,BS,4 Years,202040,10-09-2025,International Relations
Preston University [isb],Islamabad,BS,4 Years,80000,30-10-2025,International Relations
Shaheed Zulfiqar Ali Bhutto Institute Of Science And Technology,Islamabad,BS,4 Years,121200,19-08-2023,International Relations
Preston University [lhr],Lahore,BS,4 Years,0,20-06-2016,International Relations
Qurtuba University Of Science & Information Technology,Peshawar,BS,4 Years,0,08-11-2025,International Relations
"University Of Management And Technology, Sialkot Campus",Sialkot,BS,4 Years,0,30-10-2021,International Relations
Government Postgraduate College ( Mandian),Abbottabad,BS,4 Years,0,30-11--0001,International Relations
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,International Relations
"F. G. Girls Degree College, Madrissa Road",Quetta,BS,4 Years,0,13-10-2025,International Relations
F.g Boys Degree College,Quetta,BS,4 Years,0,13-10-2025,International Relations
Government Post Graduate College[asghar Mall ],Rawalpindi,BS,4 Years,0,30-11--0001,International Relations
Government Postgraduate College For Women[satellite Town],Rawalpindi,BS,4 Years,0,30-11--0001,International Relations
Universal College Islamabad,Islamabad,B.Sc.,3 Years,0,29-09-2018,International Relations
P S E College,Lahore,BS,4 Years,0,27-08-2019,International Relations
Nisa Institute Of Science & Arts,Quetta,BS,4 Years,0,19-09-2024,International Relations
Bilquis College Of Eduacton For Women [chaklala],Rawalpindi,BS,4 Years,0,05-01-2026,International Relations
Garrison Degree College,Rawalpindi,BS,4 Years,0,13-08-2018,International Relations
Nfc Institute Of Engineering & Fertilizer Research,Faisalabad,BS,4 Years,0,22-07-2025,International Relations
